"","Feature","Gain","Cover","Frequency"
"376","1e9bdf471",0.000513720596059531,0.000661391951145848,0.000353922956560614
"377","f0aa40974",0.000512422775465577,0.00110370616279523,0.000707845913121228
"378","5ac278422",0.000511886858403234,0.000928256751499135,0.000968631249534312
"379","7ab926448",0.000508793711127791,0.000582744331720282,0.000353922956560614
"380","a78f85d49",0.000508033258773585,0.00105177571515892,0.00065196334103271
"381","796c218e8",0.000503485921623007,0.000868177643196483,0.00074510096118024
"382","adadb9a96",0.000501838363341987,0.000256997401467308,0.000130392668206542
"383","68153d35e",0.000499792439166316,0.00134505076976223,0.000670590865062216
"384","2ad744c57",0.000499368569517019,0.000733103234185003,0.000484315624767156
"385","05f54f417",0.00049608330444386,0.000937203397767448,0.000726473437150734
"386","1110cf9ea",0.000494661268569956,0.00056165909677575,0.000335295432531108
"387","50780ec40",0.00049401342994193,0.000214105675361073,0.000111765144177036
"388","212efda42",0.000493401162857584,0.000998464138596104,0.000540198196855674
"389","dd771cb8e",0.000493309195964386,0.000723251181175986,0.00065196334103271
"390","2b85882ad",0.00049330848807297,0.00135347565621387,0.000763728485209746
"391","453128993",0.000484571082637006,0.00108105564840067,0.000856866105357276
"392","79cc300c7",0.000483580978509088,0.000599517375238749,0.000447060576708144
"393","fa6e76901",0.000483229687393636,0.000116122250964538,5.5882572088518e-05
"394","dbfa2b77f",0.000479785166415408,0.000570482976028374,0.000577453244914686
"395","b4eaa55ea",0.00047855180326766,0.000821265297326443,0.00046568810073765
"396","4681de4fd",0.000477537945449987,0.000818733227627864,0.000707845913121228
"397","9abffd22c",0.000471835467153187,0.0011636625040822,0.000763728485209746
"398","cd7f0affd",0.00046778194325659,0.000532946960981558,0.00055882572088518
"399","856856d94",0.000467490508293135,0.00077077736212447,0.000596080768944192
"400","a208e54c7",0.000459202082988105,0.000644511486488654,0.000502943148796662
"401","2b8851e90",0.000459103607426605,0.000881451826767822,0.000596080768944192
"402","f58fb412c",0.000458276989641515,0.000754725574823174,0.00083823858132777
"403","c4d657c5b",0.000458245269420414,0.000988182401032176,0.000670590865062216
"404","ef1e1fac8",0.000457723396137228,0.000549351703452959,0.000428433052678638
"405","402b0d650",0.000453838822325376,0.000742034534576356,0.000409805528649132
"406","b0310a768",0.000450845483806933,0.00100472525639623,0.000633335817003204
"407","2488e17f5",0.000450763663357373,0.00129557566243969,0.000633335817003204
"408","3a89d003b",0.00045075243541296,0.00107728056266824,0.000577453244914686
"409","2c42b0dce",0.000450151297954774,0.0007929675002102,0.000484315624767156
"410","186b87c05",0.000446894210892723,0.000158077878576148,7.4510096118024e-05
"411","16b532cdc",0.000446376368657882,0.00119777638856669,0.000614708292973698
"412","c5cb7200e",0.000445443859362158,0.000935837614717911,0.00055882572088518
"413","3690f6c26",0.000444462269594889,0.000740883593804274,0.00046568810073765
"414","4e06e4849",0.000440394784506465,0.00121640628319745,0.000689218389091722
"415","f41f0eb2f",0.000438858070223084,0.000182999582760951,9.313762014753e-05
"416","5e645a169",0.000438166599921053,0.0010196414488024,0.000912748677445794
"417","6b241d083",0.000435751921341957,0.000889262878141015,0.000633335817003204
"418","22d7ad48d",0.000435397543033382,0.000731537954734973,0.00065196334103271
"419","86558e595",0.000434168073288425,0.000508132677935482,0.000502943148796662
"420","e8f065c9d",0.000434123004201573,0.00101327290986355,0.00046568810073765
"421","c25ea08ba",0.00043126553206925,0.00100954386176201,0.000670590865062216
"422","0397f7c9b",0.000430326090943467,0.000694078669072962,0.000614708292973698
"423","4c938629c",0.000428026328704019,0.000678303107556965,0.000577453244914686
"424","22501b58e",0.000427068964554115,0.00095799706104972,0.000614708292973698
"425","08e89cc54",0.000427049517203811,0.000616474569280749,0.000428433052678638
"426","293e2698e",0.000426900820679039,0.00043985887133561,0.00027941286044259
"427","2570e2ba9",0.000424564582367989,0.000757058148121259,0.000596080768944192
"428","deabe0f4c",0.000423845187715942,0.0009531938015609,0.000521570672826168
"429","ec4dc7883",0.000423530706954149,0.000552390187091254,0.000428433052678638
"430","1fa0f78d0",0.000423493011736218,0.000704007451466784,0.000670590865062216
"431","bd6da0cca",0.000421746171684031,0.000617456705406259,0.000968631249534312
"432","a36b95f78",0.000419652386183142,0.000921642678528907,0.000707845913121228
"433","555f18bd3",0.000415953791177332,0.000162083152462991,9.313762014753e-05
"434","5374a601b",0.000415280783076718,0.000789560715524839,0.000521570672826168
"435","cbf236577",0.000414255697314632,0.000143483949586155,7.4510096118024e-05
"436","d421e03fd",0.000412263120622657,0.000500459739454939,0.000335295432531108
"437","0741f3757",0.000411698931163683,0.00109888755742945,0.000689218389091722
"438","81de0d45e",0.000409882796407278,0.000600253977332881,0.000428433052678638
"439","bd308fe52",0.000406928411580395,0.000787212796349793,0.000521570672826168
"440","5661462ee",0.000406736258388108,0.000148885698276457,7.4510096118024e-05
"441","e16a20511",0.00040455471401522,0.000700094252841707,0.000633335817003204
"442","d8296080a",0.000403608440164175,0.000813377516568445,0.00046568810073765
"443","4edc3388d",0.000401136994592568,0.00101747768015089,0.00046568810073765
"444","dfde54714",0.000398010100560207,0.00066763772306901,0.00037255048059012
"445","707f193d9",0.000395865661495736,0.000106040009801105,5.5882572088518e-05
"446","a29c9f491",0.000395477225744566,0.000417638041495957,0.00027941286044259
"447","0e3ef9e8f",0.00039538144410318,0.000536077519881619,0.000391178004619626
"448","de14e7687",0.000393441526667134,0.00065252203426234,0.000502943148796662
"449","2fc60d4d9",0.000393197953028896,0.000761815369979195,0.000596080768944192
"450","3a07a8939",0.000392747852069887,0.000758024938369807,0.00055882572088518
"451","d1e0f571b",0.000391489842502653,0.000833526653018351,0.000726473437150734
"452","3f8854df3",0.000390909300751958,0.00035493478823296,0.00018627524029506
"453","1fba6a5d5",0.00039015435421988,7.71283776064186e-05,3.7255048059012e-05
"454","a7ac690a8",0.000388138495765761,0.000743845348057764,0.000596080768944192
"455","fcda960ae",0.000387482123113435,0.000733655685755603,0.000540198196855674
"456","467aa29ce",0.000387174249338196,0.000830779741042316,0.000521570672826168
"457","593cccdab",0.000386945954356366,0.000811674124225764,0.000633335817003204
"458","ea4887e6b",0.000386373820782607,0.000353154666505474,0.000260785336413084
"459","d5754aa08",0.000380748777941315,0.000728407395834911,0.000577453244914686
"460","59dfc16da",0.000380039647714807,0.000820405928216622,0.000596080768944192
"461","899dbe405",0.000377745096342731,0.00087901183233101,0.000521570672826168
"462","ae806420c",0.000375390885455161,0.000865400039466526,0.00046568810073765
"463","a459b5f7d",0.000374542925923682,0.000753221678880987,0.00074510096118024
"464","1beb0ce65",0.000373291535141193,0.000661806289823798,0.000409805528649132
"465","be2e15279",0.000372897672222496,0.000842918329718535,0.000633335817003204
"466","24b2da056",0.000371210806304209,0.000526179429241719,0.00046568810073765
"467","8c94b6675",0.000369694896163013,0.000961004852934092,0.00055882572088518
"468","20442bac4",0.000369386511132863,0.000507242617071739,0.000335295432531108
"469","da22ed2b8",0.000367259218771592,0.000896214560404387,0.000540198196855674
"470","c8fdf5cbf",0.000365860877596491,0.000179915061491773,0.000130392668206542
"471","a1cd7b681",0.000365106283043757,0.000755462176917306,0.000633335817003204
"472","5c220a143",0.000364675926356173,0.000514670021520904,0.000540198196855674
"473","ea01904df",0.000363481831518392,0.000485942539849751,0.000260785336413084
"474","cdbe394fb",0.000361344294395232,0.000501380492072604,0.000335295432531108
"475","4e5da0e96",0.000360303025448819,0.000872060150067638,0.000502943148796662
"476","3f6246360",0.000359659670133097,0.000945382750187707,0.000502943148796662
"477","20551fa5b",0.000358322165932879,0.000672425636680869,0.000502943148796662
"478","a34f8d443",0.000356915194774865,0.000661361259391926,0.000502943148796662
"479","81e02e0fa",0.000356648457356387,0.000982627193572263,0.00046568810073765
"480","f8b733d3f",0.00035583361534501,0.000242311397215549,0.000130392668206542
"481","b1bb8eac3",0.000354886181338588,0.000734484363111501,0.000614708292973698
"482","d251ee3b4",0.000354427290727824,0.000829935717809456,0.000484315624767156
"483","74c5d55dc",0.00035216628554343,0.000731108270180062,0.00046568810073765
"484","39b3c553a",0.000350101759554425,0.000558912184799716,0.000409805528649132
"485","b10f15193",0.000349645189254414,0.000642700673007245,0.00055882572088518
"486","e9a8d043d",0.00034959445703623,0.000711665044070366,0.000521570672826168
"487","dd85a900c",0.0003485117961056,0.000142701309861139,7.4510096118024e-05
"488","24018f832",0.00034781200611306,0.000597461027725964,0.000540198196855674
"489","0f7ae26ce",0.000347547431696133,0.000755600289809956,0.000447060576708144
"490","435f27009",0.000347386543708076,0.000653949200819722,0.000521570672826168
"491","70f3033c6",0.000345855885829036,0.000897518959946079,0.00055882572088518
"492","c906cd268",0.000345573161862735,0.000657478752520771,0.000502943148796662
"493","e438105db",0.00034515155353324,0.000853890631745712,0.000447060576708144
"494","77697c671",0.000344476107139969,0.000660118243358078,0.000353922956560614
"495","13d6a844f",0.000342812798274932,0.000863742684754729,0.000502943148796662
"496","f82167572",0.000341466447791645,0.000511432041482115,0.000447060576708144
"497","525635722",0.000341354640275135,0.000780936332672709,0.000484315624767156
"498","b791ce9aa",0.000341112010492119,0.000243232149833214,0.000111765144177036
"499","dd84964c8",0.000338759608660392,0.000779524511992289,0.000484315624767156
"500","547d3135b",0.000338678594420501,0.000868054876180794,0.000577453244914686
"501","621833d9b",0.000336293983529321,0.000353170012382435,0.000204902764324566
"502","43782ef36",0.000334501877753777,0.00067300878000539,0.000353922956560614
"503","b25319cb3",0.000333494331967901,0.000744535912521013,0.000447060576708144
"504","0a26a3cfe",0.000332412949174551,0.000462908378531161,0.00027941286044259
"505","24bcc2f15",0.000329254730947009,0.000554001504172168,0.00027941286044259
"506","f8405f8b9",0.000328194211286796,0.000565863867063087,0.000335295432531108
"507","f9378f7ef",0.000327035196401434,0.000706447445903597,0.00037255048059012
"508","ac0493670",0.000325788619280577,0.000651724048660364,0.000447060576708144
"509","44f3640e4",0.000324822740770024,0.00105416967196485,0.000596080768944192
"510","6bd9d9ae3",0.000324293237990461,0.000152860280409378,7.4510096118024e-05
"511","7acae7ae9",0.000321870066680731,0.000839772424941513,0.000484315624767156
"512","20a325694",0.000320909045091842,0.000672287523788219,0.000353922956560614
"513","2f26d70f4",0.000320789745724506,0.000574258061760802,0.00055882572088518
"514","8479174c2",0.000318157235191989,0.000578370756786373,0.000447060576708144
"515","08d203407",0.000312703167791439,0.000117825643307219,5.5882572088518e-05
"516","c30ff7f31",0.000311950030315204,0.000677689272478522,0.000409805528649132
"517","1eec37deb",0.000311693419676712,0.000397427521538207,0.000409805528649132
"518","020a817ab",0.000309802622039513,0.000615952809464072,0.000353922956560614
"519","05b0f3e9a",0.000308274068171072,0.000363835396870389,0.000242157812383578
"520","850e01a62",0.00030705596401608,0.000945797088865656,0.000428433052678638
"521","e1e8947d8",0.00030704695806417,0.000632035288519291,0.000335295432531108
"522","19915a6d3",0.000307024639820899,0.000525673015302003,0.000428433052678638
"523","14c2463ff",0.000305858270730265,0.000762383167426756,0.000447060576708144
"524","586b23138",0.000305563610928135,0.000483072860858028,0.00037255048059012
"525","474a9ec54",0.000302964037010136,0.000679622852975618,0.000447060576708144
"526","3e0e55648",0.000302922468053066,4.12804090253215e-05,1.8627524029506e-05
"527","ec5764030",0.000302471029965825,0.000233211292177625,0.000111765144177036
"528","8d8276242",0.000301279196447846,0.000567551913528807,0.000353922956560614
"529","ecb354edf",0.000301035544155007,0.00064191803328223,0.000521570672826168
"530","3b54cc2cf",0.000298284363491968,0.000862468976966959,0.00046568810073765
"531","46c525541",0.000298156077836373,0.000644281298334237,0.000484315624767156
"532","34a2f580b",0.000296515008560005,0.00031086142960072,0.00018627524029506
"533","a19b05919",0.000293579776128669,0.000321127821287687,0.000223530288354072
"534","06be6c2bb",0.000292944443582334,0.00051051128886445,0.00037255048059012
"535","8b710e161",0.000292820208638734,0.00016418553760666,0.000111765144177036
"536","22c7b00ef",0.000292668326602587,0.000312089099757607,0.000298040384472096
"537","e7071d5e3",0.00029235325593128,3.56945098114862e-05,1.8627524029506e-05
"538","f99a09543",0.000289223746633408,0.000598857502529423,0.000428433052678638
"539","b5c839236",0.000288640365451587,0.000468939308176868,0.00027941286044259
"540","a72e0bf30",0.000288273795679727,0.000775335087581912,0.000353922956560614
"541","cbd0256fb",0.000288161299935451,0.00059967083400836,0.000391178004619626
"542","99cc87fd7",0.000287039744304213,0.000793980328089632,0.000596080768944192
"543","01f7de15d",0.000286471995724506,0.000642455138975868,0.000353922956560614
"544","16bf5a9a2",0.000285652336118768,0.000444431942670013,0.000409805528649132
"545","35da68abb",0.000284579192394961,0.000677320971431456,0.000409805528649132
"546","0616154cc",0.00028317998601924,0.000642424447221946,0.000447060576708144
"547","fec5644cf",0.000282532973264533,0.000491390326170937,0.000316667908501602
"548","9a3a1d59b",0.000281894691170629,0.000786261351978205,0.000521570672826168
"549","c63b4a070",0.000281315518010006,0.000630086362145233,0.000298040384472096
"550","ad1466df8",0.000276923798989162,0.000706646942304091,0.000447060576708144
"551","7124d86d9",0.000276182184412095,0.00070437575251385,0.00046568810073765
"552","597d78667",0.000274230114840066,0.000415581693983172,0.000260785336413084
"553","d4cc42c3d",0.000273701437933821,0.00046514887656748,0.000409805528649132
"554","ce8ce671e",0.00027360545965593,0.000569362727010215,0.000447060576708144
"555","56cb93fd8",0.000269801900083969,0.000741221203097418,0.000391178004619626
"556","b625fe55a",0.000269167826011264,0.000315066199888058,0.000204902764324566
"557","bfbc53791",0.000268759333336626,0.000463813785271865,0.000260785336413084
"558","9f5f58e61",0.000267151122020175,0.000630700197223676,0.000298040384472096
"559","a3f2345bf",0.000265599207734989,0.000194079305926855,0.000111765144177036
"560","9cc5d1d8f",0.000265336049100894,0.000526256158626524,0.000353922956560614
"561","fd9968f0d",0.000264802515272987,4.09121079782554e-05,1.8627524029506e-05
"562","3c4df440f",0.00026433326191843,0.000448084261386752,0.000335295432531108
"563","59cafde1f",0.000264191192043863,0.000767186426915576,0.000428433052678638
"564","337b3e53b",0.00026401850586553,0.000578846478972166,0.00037255048059012
"565","0fe78acfa",0.000263084384150469,0.000341338341245437,0.00027941286044259
"566","8f76eb6e5",0.00026257478098517,0.000561536329760061,0.000316667908501602
"567","3c209d9b6",0.000262013423091863,0.000719997855260236,0.000391178004619626
"568","5910a3154",0.000261539902725156,0.000534635007447277,0.000316667908501602
"569","5780e6ffa",0.000260618110118933,0.000597860020526952,0.000447060576708144
"570","3a62b36bd",0.000257596711571285,0.000447301621661737,0.000353922956560614
"571","4ecc3f505",0.000255939872047249,0.000499707791483845,0.000316667908501602
"572","f72edfb37",0.000255781717306606,0.00057210963898625,0.000316667908501602
"573","4a8917f77",0.000255576015859153,0.000709163666125709,0.000391178004619626
"574","de104af37",0.000255152067555254,0.000580718675961419,0.000316667908501602
"575","4fe8b17c2",0.000254637391168137,0.000412988240776748,0.000316667908501602
"576","01c0495f8",0.000254359740423654,0.000625129643886802,0.000316667908501602
"577","22abeffb6",0.000254258354641886,0.000537658145208611,0.000335295432531108
"578","05c9b6799",0.000254209175852088,0.000614755831061108,0.00037255048059012
"579","c2cabb902",0.00025344561664111,0.000516204609217013,0.000316667908501602
"580","6c3d38537",0.000253158389698853,0.000342903620695468,0.00027941286044259
"581","c6850e7db",0.000252308310425854,0.000693173262332258,0.000447060576708144
"582","d5e6c18b0",0.000251913090715276,0.000589435134075316,0.000335295432531108
"583","645b47cde",0.000251517084458679,0.000759114495634044,0.00037255048059012
"584","ed6c300c2",0.00025058819327464,0.000649314745977473,0.000521570672826168
"585","6192f193d",0.000250401742540987,0.000420691871011213,0.000242157812383578
"586","4c53b206e",0.000249110469942636,0.000412665977360565,0.000335295432531108
"587","848b67fcc",0.000248672049191999,0.000684779067634543,0.000353922956560614
"588","543c24e33",0.000248639623832392,0.000278589050351556,0.000204902764324566
"589","5b714cd7a",0.000248221161686971,0.000587225327792919,0.000353922956560614
"590","215c4d496",0.0002478669013603,0.000306687351067305,0.000204902764324566
"591","b0b1c81ac",0.00024739493442198,0.00069179213340576,0.000316667908501602
"592","cc0045289",0.000246597632386813,0.000654854607560426,0.000335295432531108
"593","98d90a1d1",0.000246554490337706,0.000382864284302136,0.00018627524029506
"594","e509be270",0.000246080281743233,0.000609921879818366,0.000298040384472096
"595","2f7b0f5b5",0.000243885031805975,0.000483272357258522,0.000242157812383578
"596","fa05fd36e",0.000242742436068746,0.000571572533292611,0.000316667908501602
"597","5b8c88c94",0.000242429233444233,0.000272895729998993,0.000167647716265554
"598","72f9c4f40",0.000241800409566201,0.000480356640635916,0.000298040384472096
"599","68c7cf320",0.000240974988510878,0.000425403055238267,0.000391178004619626
"600","a5f8c7929",0.000240853211523584,0.000697378032619595,0.00037255048059012
"601","5ac7e84c4",0.000240596777857946,0.000178733428965769,0.00018627524029506
"602","c24ea6548",0.000239079471597568,0.000399944245359825,0.000298040384472096
"603","168c50797",0.000238892922545662,0.000601865294413795,0.000391178004619626
"604","8a4c53d3e",0.000238507259369207,0.000219492078174414,0.000149020192236048
"605","53a550111",0.000237377759623184,0.000479451233895212,0.00037255048059012
"606","737d43535",0.000236978921800922,0.000129657314444216,0.000111765144177036
"607","1c68ee044",0.000235672901464727,0.000222177606642604,0.000111765144177036
"608","e613715cc",0.000235374682541864,0.000516833790172417,0.00037255048059012
"609","3ecc09859",0.000235019576678222,0.000388127920099789,0.000260785336413084
"610","cd15bb515",0.00023457022293793,0.000492909567990084,0.000223530288354072
"611","8e1dfcb94",0.000233871180164108,0.000553617857248141,0.00027941286044259
"612","3d350431d",0.000232540875219596,0.000646322299970062,0.000335295432531108
"613","56f619761",0.000232226355130502,0.000523969622959323,0.000353922956560614
"614","50603ae3d",0.000231744064775691,0.000657402023135966,0.000316667908501602
"615","1d81e197a",0.000230814446036585,0.000215287307887076,0.000167647716265554
"616","348aedc21",0.000229650416920355,0.000509529152738941,0.000335295432531108
"617","86323e98a",0.000229551174476488,0.000507242617071739,0.000316667908501602
"618","2165c4b94",0.000228581186262989,0.000478346330754014,0.000316667908501602
"619","0df1d7b9a",0.000227779558224722,0.000202841801671636,0.000260785336413084
"620","f45dd927f",0.000227139388420374,0.000453056325522144,0.000223530288354072
"621","32cab3140",0.000227039123466683,0.000675678962596619,0.000316667908501602
"622","b46191036",0.00022502696177885,0.000211880523201715,0.000149020192236048
"623","aa31dd768",0.000224967793854619,0.000614955327461602,0.000428433052678638
"624","341daa7d1",0.000224531929378542,0.00049383032060775,0.00046568810073765
"625","05d17ab7a",0.000223794857104731,0.000611594580407124,0.000298040384472096
"626","ee6264d2b",0.000222975846399458,0.000372076132798493,0.000223530288354072
"627","7e78d546b",0.000222595807027034,0.000606070064701133,0.000335295432531108
"628","63f493dba",0.000221852933976339,0.000284036836672742,0.000204902764324566
"629","89ebc1b76",0.00022175023072999,0.000608632826153634,0.000353922956560614
"630","38e6f8d32",0.000221324611015802,0.000461987625913496,0.000316667908501602
"631","54f26ee08",0.000221103847212098,0.000674635442963265,0.000316667908501602
"632","b7d59d3b5",0.000221065621075605,0.000349671152435307,0.000391178004619626
"633","22c019a2e",0.000220527525280791,0.000419694389008743,0.000353922956560614
"634","9e39c29d0",0.000220194246069159,0.000507135195933011,0.000316667908501602
"635","f115e74c0",0.000219990786277858,0.000638142947549803,0.00037255048059012
"636","973663d14",0.0002197784188529,0.000623303484528433,0.000316667908501602
"637","9dbb6b717",0.000219175295366017,0.000380454981619246,0.000223530288354072
"638","1f2a670dd",0.0002170460366397,0.000601711835644184,0.000298040384472096
"639","177993dc6",0.000216939322008659,0.000461772783636041,0.000223530288354072
"640","9015ac21d",0.000215959659279134,0.000422686835016155,0.000409805528649132
"641","44cb9b7c4",0.000215438218596259,0.000544855361503361,0.000391178004619626
"642","a00a63886",0.000214886928491986,9.57122346062938e-05,5.5882572088518e-05
"643","d3fbad629",0.000214376519117019,0.00033417181670461,0.000335295432531108
"644","6eaea198c",0.000214259323760282,0.000422425955107816,0.000316667908501602
"645","37ac53919",0.00021418471987044,0.000283530422733026,0.00018627524029506
"646","4c60b70b8",0.000213083378471874,0.000529417409280508,0.000298040384472096
"647","758a9ab0e",0.000212647356686594,0.000228116461026544,0.000130392668206542
"648","a8b590c6e",0.000212337929482969,3.60935026124744e-05,1.8627524029506e-05
"649","c83fc48f2",0.000212168251843157,0.00048832115077872,0.000428433052678638
"650","02c21443c",0.00021101159659585,0.000517846618051849,0.000298040384472096
"651","193a81dce",0.000210753550510874,0.000432630963286938,0.000260785336413084
"652","d7978c11c",0.000209761027753949,0.000606837358549187,0.000316667908501602
"653","cacc1edae",0.000208684993473525,0.000569424110518059,0.000335295432531108
"654","9ff21281c",0.000208475693578038,0.000397811168462234,0.000316667908501602
"655","afe8cb696",0.000208337497442611,0.000418927095160688,0.000298040384472096
"656","86875d9b0",0.000208034185634279,0.000393222751250869,0.000335295432531108
"657","62ea662e7",0.000207689560496332,0.000282179985560451,0.00018627524029506
"658","95aea9233",0.000207309403142005,0.000413387233577736,0.000335295432531108
"659","cef9ab060",0.000205992725107262,0.000449066397512261,0.00037255048059012
"660","e7c0a50e8",0.000205657636839788,0.000437065921728692,0.00027941286044259
"661","3d23e8abd",0.000204804843983025,0.000566968770204286,0.00027941286044259
"662","acff85649",0.00020470868873228,0.000341369032999359,0.00027941286044259
"663","31f72667c",0.000202872064452096,0.000365784323244447,0.000335295432531108
"664","7de39a7eb",0.000202572764028458,0.000478791361185885,0.000353922956560614
"665","0d866c3d7",0.000200981070178392,0.000415259430566989,0.000260785336413084
"666","26df61cc3",0.000200591022007885,0.000475307847115719,0.000298040384472096
"667","9126049d8",0.00019979849823978,0.000503759103001572,0.000335295432531108
"668","2a3763e18",0.000199155182251359,0.000386240377233575,0.00027941286044259
"669","33e4f9a0e",0.00019869353872953,0.000582728985843321,0.000298040384472096
"670","5fe6867a4",0.000197952101125318,0.00038179007291486,0.000242157812383578
"671","849125d91",0.00019787124419463,0.00029531605623914,0.000260785336413084
"672","26417dec4",0.000197458169889435,0.000232459344206532,0.000204902764324566
"673","b41a9fc75",0.000197441790068602,0.000524138427605895,0.000260785336413084
"674","d746efbfe",0.000196178439853904,0.000384920631814922,0.000223530288354072
"675","a0453715a",0.000196027993264241,0.000613773694935598,0.000391178004619626
"676","e0bb9cf0b",0.000195968137112243,0.000415735152752783,0.000260785336413084
"677","1fd0a1f2a",0.00019595641757657,0.000138358426681152,0.000167647716265554
"678","304ebcdbc",0.000195748749764071,0.000340924002567488,0.000242157812383578
"679","ac0e2ebd0",0.000194445718302746,0.000430866187436413,0.000316667908501602
"680","8de6fcbf1",0.00019430156408123,0.000299152525479412,0.00018627524029506
"681","9bd66acf6",0.000194238129144849,0.000443327039528815,0.000335295432531108
"682","3a7771f56",0.00019390669831636,0.000567490530020963,0.000316667908501602
"683","5263c204d",0.000193302650637906,0.00059614128230731,0.000335295432531108
"684","e209569b2",0.000192727587180228,0.000551147171057406,0.00027941286044259
"685","692c44993",0.000192311229045407,0.000389125402102259,0.000298040384472096
"686","b05eae352",0.000191870979575277,0.000461665362497313,0.000316667908501602
"687","be4729cb7",0.00019116271454939,0.000390230305243457,0.00027941286044259
"688","b8a716ebf",0.000191102052187723,0.00045228903167409,0.000298040384472096
"689","8d7bfb911",0.0001909875900784,0.000475139042469147,0.00027941286044259
"690","8d2d050a2",0.00019094989486047,0.00046783440503567,0.000335295432531108
"691","800f38b6b",0.000190576698438406,0.00056716826660478,0.000298040384472096
"692","68811ba58",0.000190470180443869,0.000481921920085947,0.000298040384472096
"693","097836097",0.000190456140597441,0.000132051271250146,0.000111765144177036
"694","c25078fd7",0.000190267920135247,0.000598090208681368,0.000335295432531108
"695","5244415dd",0.000190140892953281,0.000511293928589465,0.000335295432531108
"696","93ca30057",0.000190074410151078,9.79680785195734e-05,0.000149020192236048
"697","7db1be063",0.000188879410785376,0.000149330728708328,0.000111765144177036
"698","0256b6714",0.000188558106736873,0.000270102780392076,0.00018627524029506
"699","2b6f74f09",0.000187975256473614,3.99606636066681e-05,1.8627524029506e-05
"700","c46028c0f",0.000187258968678339,0.000344023869713627,0.00027941286044259
"701","afb6b8217",0.000186904983642774,0.000371523681227894,0.000298040384472096
"702","e43343256",0.000186610323840644,0.000390414455766991,0.00027941286044259
"703","45293f374",0.000186605407928029,0.000479896264327083,0.00037255048059012
"704","8ca08456c",0.000186526143753028,7.17112830391552e-05,3.7255048059012e-05
"705","1834f29f5",0.000185472054106516,0.000612147031977723,0.00037255048059012
"706","f9847e9fe",0.000184812574597417,0.000291157323582686,0.000204902764324566
"707","12a00890f",0.000184294535726072,0.00033246842436193,0.000204902764324566
"708","69900c0d1",0.000183842783020423,0.000421382435474462,0.00027941286044259
"709","ceba761ec",0.000182685459209,0.000466898306541043,0.00027941286044259
"710","87a2d8324",0.00018267132104432,0.000359799431229624,0.000260785336413084
"711","d3b9b9a70",0.000182499205111852,0.000422579413877427,0.000204902764324566
"712","823ac378c",0.000182039350982214,0.000399529906681876,0.000242157812383578
"713","3eefaafea",0.000181559400601808,0.0003744393978505,0.000260785336413084
"714","b75aa754d",0.000181054870658327,0.000405039076510906,0.000242157812383578
"715","799625b2f",0.00018081556403224,0.000526839301951046,0.000316667908501602
"716","89cebceab",0.000180662384195163,0.000388189303607633,0.00027941286044259
"717","eb19e8d63",0.000180444098011416,0.000327695856627032,0.000260785336413084
"718","75b663d7d",0.000180317444438809,0.000451920730627023,0.00027941286044259
"719","ed1f680d4",0.000179137822047765,4.05284610542283e-05,1.8627524029506e-05
"720","d36ded502",0.000178611406461324,0.000396690919444075,0.000204902764324566
"721","395dbfdac",0.000176715083338346,0.000389110056225298,0.00027941286044259
"722","ad4e33a4c",0.000176410218101627,0.000268399388049395,0.000167647716265554
"723","526ed2bec",0.000175830199404034,0.000542123795404287,0.000353922956560614
"724","2cff4bf0c",0.00017505484200278,0.000247682454151929,0.000204902764324566
"725","2954498ae",0.000174682333808482,0.000322217378551924,0.00027941286044259
"726","c00611668",0.000174467272463411,0.000397028528737219,0.00027941286044259
"727","22eb11620",0.000173970489998211,0.000476305329118189,0.000223530288354072
"728","8c8616b62",0.000173383687341209,0.000409351267936971,0.000204902764324566
"729","fb06e8833",0.000173327233000741,0.000402338202165754,0.000335295432531108
"730","2ca23426b",0.00017298026788839,0.000451214820286814,0.000204902764324566
"731","e17f1f07c",0.000172793148590621,6.27032532629976e-05,3.7255048059012e-05
"732","86cefbcc0",0.000172443155276099,0.000417100935802319,0.000260785336413084
"733","3b8114ab0",0.00017220036818388,0.000588805953119911,0.000298040384472096
"734","a5c62af4a",0.000171789338898332,0.000445398732918562,0.000316667908501602
"735","d2ef684ed",0.000171192606097849,0.000251472885761317,0.000167647716265554
"736","7c444370b",0.000171073287066863,0.000384721135414428,0.000260785336413084
"737","a682ef110",0.000170852129990149,0.000431971090577612,0.000316667908501602
"738","2ce77a58f",0.000170509510544549,0.000256552371035437,0.000298040384472096
"739","9886b4d22",0.000170349625402666,0.000339051805578235,0.000242157812383578
"740","34a4338bc",0.000170280625653205,0.000252823322933893,0.000204902764324566
"741","ba136ae3f",0.000169681159605308,0.0004221957669534,0.000298040384472096
"742","faf024fa9",0.000169668889487421,0.000351420582408871,0.000242157812383578
"743","2ab9356a0",0.000169602524667121,0.000385365662246793,0.00027941286044259
"744","e62c5ac64",0.000169493941989286,0.000363022065391452,0.000260785336413084
"745","172a58959",0.000168978125110442,0.000115124768962068,5.5882572088518e-05
"746","74fb8f14c",0.0001684367061587,0.00031325538640665,0.000204902764324566
"747","f296082ec",0.000167843847097357,0.000330565535618755,0.000204902764324566
"748","ff3b49c1d",0.000167408690512697,0.000366766459369957,0.000167647716265554
"749","27a7cc0ca",0.000166735367793675,0.000328631955121658,0.000223530288354072
"750","c9aaf844f",0.000166522017186193,4.03289646537342e-05,1.8627524029506e-05
