ID,target
00bc2b665,1523058.6601499978
00bc35689,3727609.754630817
00be23f52,2932532.986481577
00be24ac5,4007028.810364962
00bfd0f70,2115592.696884677
00c02f73e,5428996.709259964
00c08e5b3,4019099.6552072237
00c8690ff,2465308.2079828717
00c8df4d5,2641930.095488793
00c8e30de,4159619.374519541
00ca3fb04,3327942.7574283443
00cabf621,1501132.7079764784
00cb48ae3,2318495.077003552
00cb6b147,4117825.0101124602
00cc91a22,4780338.126656061
00cd65e9d,3352333.2936142255
00cd7d6a8,1308228.952591185
00cdc1483,961091.0802581046
00ce9bea5,1766966.1525551418
00cea0091,3154461.786823183
00cea68c6,3108747.7534168633
00d5a5975,5405046.82233316
00d80a3a4,19773369.163257908
00d9f3864,973703.5326824166
00da4bd31,5003348.627967499
00df4dd77,1247283.0635530874
00e1a55bf,1580454.851427975
00e332971,1859797.840301796
00e5b6b1b,6182431.064969569
00e85d5e3,2342460.273713246
00e90abfa,2042154.0802407714
00e9708b4,2550746.1091799866
00e9c680f,8083482.94584653
00eaa4394,5283390.0677235825
00eae8832,1859781.8775888118
00ebefdc0,3902126.4825214585
00ecbcb1b,1540976.734880881
00ed49382,3105417.1779687935
00ed87564,2402854.15407329
00ef96cfd,52768.150182668716
00efe7ca3,3235121.3095061984
00f36aa18,1664487.4875212559
00f3fb071,3228285.450548627
00f43f548,3599695.9041996263
00f4d58ec,1286433.1446502628
00f56e106,2488578.0493195443
00f84d8c2,3456756.0748406313
00f92953b,1614886.6777341275
00fa1d469,6938510.3655823795
00ff96f49,2124675.1396338367
0100ce0d8,4812045.018505981
0102ea9e1,2688611.62510752
0104b3af3,2777120.4694775795
010672441,1616100.714447355
010771ca5,2540658.7298503164
0108aea9f,1259714.242654663
010a479e1,3875217.5138989175
010d0a2dd,5200694.97874836
010e3cea2,2045253.0350366258
010e5417b,4787948.400922574
01108a561,344484.19876451534
0110cca98,1174806.6054223021
011449698,2742989.2399055315
0114795f0,2815438.267975916
011626c20,7291412.2509271735
0117c8f27,2252273.028211076
0117dcb47,2477651.7280760263
0118c34be,3989542.1307858075
0119efcb9,1786802.5822354697
011a58e13,1153079.6341466128
011b7902b,5605622.7418963825
011ca122e,7097506.681227331
012053244,2183167.2979386356
0122a258e,780428.1944038067
0122a4305,4933225.487088441
01230d8ba,1490044.660044592
012414f4e,4445302.669792305
012452125,3018750.488492597
0124529b5,975521.5635617614
012556288,4110154.750787948
01257c24c,3875335.7779872245
01258b972,1124365.8944736132
0125b64db,2857711.167923313
01295ef92,2101416.415741734
012a2752f,1942176.8920256584
012b6ba95,1421409.198304065
012b96b58,3700509.998681004
012e881b9,4148973.897568166
012f25e94,3082308.6673875535
012fa70bb,1681694.1210790707
01304fc0a,2605764.970148656
013230913,2992363.285105528
01336ceb8,3578085.4595482573
0133b85e7,2426617.3025779384
0136f8766,2842075.2956658117
0137356b9,2412346.084209696
013750184,578531.2153074812
013a3f07c,1476827.0593313389
013cc1c13,4025620.892263551
013e96334,2402657.089607422
013fae0b1,2564123.7796298307
014076343,2687224.825992563
0140ea0ba,1994159.0458323017
0143ee127,1500852.1420371046
014461014,1673865.0600160328
01446634f,1393412.9062510168
014729fb2,3869142.8595621944
014749c88,2414334.616093469
014787fc1,3045082.867576319
014a6143c,1507397.509576059
014af25cd,5100649.191949067
014b5797e,3120415.0673755687
014badcb1,1685661.7578876312
014c523b1,6980483.2227196805
014e55fdb,2246446.783089934
014ea0456,4358308.432211267
0151cc525,4589137.532447716
015409983,4275694.822989649
015411bfe,6097707.338565839
01560b792,147417.608272926
0157b07da,2909850.5751723675
01587bbbc,3991650.5052505634
0158ba234,3427474.9410974565
01590d52a,3435115.850075784
015a40790,2534378.917436553
015b07817,1455565.2687003487
015fc3313,5355752.211171247
01604ee4b,1527272.3791335686
016054375,3277860.412539673
01642dec0,1725010.847117747
0166ab5ea,3524067.3025163193
016b405be,1620095.9012337797
016bdc940,6125322.230113665
016c31d1a,434459.8493227878
016d290da,5381105.0842164615
016decdd2,2907947.512963184
016ee1214,4489611.50696821
016efef23,1684573.7820350134
016f60448,3060139.5523960823
017029678,1884200.4660958077
01704d4ca,1918387.7384049166
0172638ce,2917355.649058748
0173e6be5,3135458.4784243433
0174ed320,1852086.1132401896
017623c5c,2314730.4390803296
017a4044f,3296406.1687642727
017a6c7f9,2507335.7053229017
017ae7ac3,3196626.0767863924
017b80d83,3953153.3029773775
017d9f1a4,2432722.8971930584
017e22e34,2945268.686178726
017e9a902,2727026.4421758484
0180f14e9,1777471.9122340686
018148c57,2985539.222198276
018166b42,3129632.9928381336
0181a6d0e,3895586.0997863114
018283661,2570935.7478560857
0183f9b32,1427030.9590450595
0186cbba4,5372772.330771806
0188bc86f,1972165.4383412637
01890383f,4072409.4732943005
018965366,2390247.2008638503
0189c8ab0,3915994.522164713
018d514a2,5720421.054366202
018d765bb,1915424.3807420079
018dbbe73,1440331.627108305
018de39ca,3909307.8623307887
018fd935f,1431845.846279366
018ffc9fa,2749408.3574916306
019372984,2414247.123063842
01937e592,828392.8592285379
019381521,1962138.116688686
01952e574,2739290.210424112
019540ad9,6595225.008096531
01955815c,1365143.679381867
0196be03d,1452938.511817401
01978c738,3797260.715881266
0197f607c,5849741.64547106
01980e862,1601607.5894920032
019823615,1946974.462552188
019ab3785,2994387.271636316
019c0d544,5366355.948631214
019c5ad1d,1574994.5311281406
019cff829,950342.5400139523
019ed3e51,1113334.0698024184
019fd88df,1612899.6619049981
01a0a9e06,2971946.2503546206
01a1f927c,1156185.9611831096
01a4d6c6c,1225846.628795238
01a697820,2002141.533148013
01a72cedb,560211.5737184822
01a900d08,1433788.9266410107
01a960c35,3820063.751957764
01aa854be,1913647.8338138736
01ab08b6a,1875178.2650849863
01ad8126b,3311164.191774489
01af69076,2678047.9890279262
01aff9a04,2250261.311239997
01b128a94,3882453.042425285
01b1e697f,2340557.72548603
01b3159e1,2045036.5403026063
01b342719,1744657.4413182135
01b375dad,2197524.1008479036
01b6d93e9,1801388.639289583
01b6e8722,1989144.6636996323
01b728f6c,1121750.4338495391
01b784536,3402093.1736320243
01b7d0580,3653820.8355278755
01b7defea,1497012.5226588382
01b80bb3c,2579706.1811359804
01b8c1484,3236226.018672241
01bbb0d76,1264454.0855794125
01bc848d9,2944670.4665641156
01bd8211e,3279217.382654614
01bdda11d,2944311.0315366015
01be390b4,2567091.6933054114
01be6122c,2773817.145816671
01c1d1fb0,4424498.035938321
01c33d5d2,1596588.753419727
01c34e2ff,1155756.0170774236
01c362322,2498649.2732798983
01c553e1a,3992670.8407556107
01c65531d,3407974.0216807304
01c6933d0,13003555.955861647
01c74c797,2951539.037936042
01c7eafe8,4569528.863993177
01c81cd35,7479458.223587997
01c898445,3727670.18887356
01c9fd3a7,2956956.8799960064
01ca7113f,1013980.5768583392
01cb0f6ea,4505399.87627128
01cc582f5,271700.1009797474
01cca8141,3896087.6734576216
01cef01a2,440472.03813614266
01d10e85d,2782839.0978228953
01d193713,5128422.191102738
01d2fecbe,1542617.6713816922
01d38c28f,4477976.299710196
01d396bc2,2137754.1435513943
01d7bfe15,3560677.2933389554
01d8282f2,3410012.4426629813
01d94bd22,3605650.1055443976
01da2afeb,2216122.2662507817
01db02cda,3248731.141017271
01dd4ee95,926268.2256293659
01dd8785b,2889629.9880779153
01dff0d9c,1591729.8472692973
01e04a9fb,944557.9673322705
01e06a9f0,1355701.2334678099
01e1970fb,4830777.479284192
01e1ee7f9,4770196.259715726
01e37465e,1532653.487579286
01e38e47e,2055665.8983098944
01e6618b1,1974934.043252691
01e8de681,4045236.585240253
01e9513b2,1054372.0053698104
01ea633f5,2951344.8225791063
01eba0824,2771104.3757936703
01eca1d02,5576674.64097932
01ed1f78a,4289863.515441557
01ee29ec7,8715508.190790284
01eed81f9,1801330.2303094254
01ef1d226,2715177.4808321362
01f0030e3,4345939.920728271
01f15fad3,1691068.6419417586
01f330ffe,3675822.090675148
01f39eb1e,1078407.5343222967
01f44549a,3533769.8598354557
01f5a652b,2413215.8653000323
01f889c84,4102342.2838652334
01fa9c31e,3112832.873640041
01fd4e7e9,3536284.8239695076
01fde1134,2369719.8887874056
01ff14471,3666037.1585187446
01ffa7fbe,2486834.2895017997
02001f60c,2715951.8206263585
0201ea0a0,3599016.2465507705
0201fe232,3995257.1121601188
020699f8e,2487311.033013364
0206a24ce,5491394.498108157
0206bfd06,2121605.5655353796
020741219,3299390.889413495
020816bdb,3462529.9773907736
0209a7570,3031695.8163074395
0209bf7b8,2588168.3584965463
0209d2fd2,1799547.9497109582
020b294bd,3695674.788529001
020b5b442,4714941.020351945
020bd2d15,3291665.738976129
020eaebb2,3019084.4600336747
020ed0585,3870526.820690983
020f67b89,5015076.546343441
02118146a,1812828.490317011
0211c154c,4381721.796432998
0211f9abc,1457382.0837232538
021257ae5,11253424.920288982
02135d6ab,3070136.697585998
02170db23,2248082.0135579826
02180e987,1681148.921062901
0218218c1,4772034.496517746
0218cd3d7,5157241.472336933
0219f8398,2538014.2326665935
021aee575,1607124.9221630539
021bd4dca,4825105.001413383
021da9216,948336.2595507917
021ebd418,1214817.3690117325
021fd795a,2055352.2523639488
02223cd36,2910400.087093156
0223c16c1,2390586.873226102
022678dd2,1331216.4556353074
022792b0a,3019622.9229832515
022804284,1574802.2826656234
0228aa82d,2263329.7299156133
0229e75c4,940570.4518505359
022a8c2f7,3581079.324038388
022cb2631,2435752.416309491
0230d4064,6146393.86126712
023377ebc,4453628.104004155
02342e4f7,2009350.9803140583
0235e2eab,3605285.630580552
023990ec3,1947514.8606577048
023ac9a3c,2153563.4818505086
023b81381,2238346.090100407
023fa6bf0,3444001.96095514
024078072,751086.7750753878
0241d1cc7,3495449.181124965
0241dbd70,2719891.679880215
02423aea3,1822299.5757400692
0242e62ca,3038813.7462864863
024306e5d,2310412.187209743
0244ca2e6,1084427.3393876345
0245590f8,1758604.2578109112
0246d6ee2,2954755.299680949
024739c7d,4307733.885265605
024766f47,1308582.0782030716
024813220,1904462.8337518591
024890eac,2839225.3687641555
024c65d46,4583460.293480901
024c8f9db,2965349.733454492
024cbb5b4,1231859.7726423447
024d9058c,1993908.0267755575
024fe32af,2012651.5843245978
025045845,5667974.51441614
0250eb809,1753524.851917145
025179e5e,2775314.8006063174
02537cf5e,3361691.2642908567
0254223d8,1339876.1563340514
0256c0b0e,6016743.420920487
025774ca3,4074316.8426838615
025786cb9,2386752.976299849
0257e2b97,1887873.3407197075
025994da9,3033240.1377478833
025a2f31f,2448898.298612329
025a544da,4136974.569918779
025a96ed9,3544242.664401293
025abdc92,5022308.49194893
025ba7d70,3007299.821324899
025c222b3,3585887.713665395
025c7bb5f,2665605.8654319574
025e5d770,4678998.64702012
02635ccad,2115249.7348333728
02648787c,1714519.181208861
026756d03,3325867.756072809
0267a271c,2519192.833682719
02681ecec,1740871.3371204967
02697d7c3,3521742.386863046
0269a6f71,1316583.4146117915
0269d314c,3641634.8021184024
0269dba28,3248188.9955880097
026a61d88,948353.4433993421
026aeaa2c,1512955.3022699682
026b02a83,4155313.5261618798
026baed22,3263060.9947552457
026c4e17b,2037735.9783372004
026c5991c,3456502.244386596
026cf59d9,2960896.186470961
026cfc392,297989.6503830703
0270a390f,795480.8418983959
0270be3af,3197290.727843821
0270e156b,2118518.201861892
027124809,3056773.597343551
0272c405a,2879034.248068406
027400cb8,3175642.028764142
0274ce8b8,2665994.8382923994
027769b10,3078140.31020451
0277d96d0,1868086.7514204667
027a21566,1824720.312874719
027c75423,5418858.296050128
027cc80a8,2366027.762936827
027d5aea6,1639594.8972063286
02865c5ec,3267747.764481684
0287280ba,4010102.3952942155
02898064e,2252713.3981148573
028988631,1688598.133695229
028a5c0d4,2359333.424787446
028da53a4,2366257.92905936
028ee267a,1713446.895087156
0292f2fc5,4217418.640117318
02975edfa,2750512.458422033
029a9db2e,873967.3876554535
029b14b56,2116141.5518332915
029bbe7d3,2737483.0317694186
029c1e398,1603274.8642644645
029da4b41,761513.9406155869
02a0c1918,2461004.7494322886
02a2a1bdf,3902453.9758342616
02a2c00e0,1434264.849893628
02a31514c,3844931.983542591
02a3dc04d,5394911.974401796
02a565b91,1126507.1290228083
02ac98fd5,2357480.1228754884
02adff31a,1394262.3085285423
02affe93a,1011587.159752027
02afff518,3281961.177580255
02b000198,260789.76388278633
02b0b4bae,3005393.2155731358
02b0c3fdb,2065769.2508281649
02b220cf1,5653808.470039823
02b25ade0,1557037.2436006428
02b413bb1,5026141.672062377
02b4aaba1,8653384.166877303
02b67ff32,3637466.19548216
02b71a6b2,3659110.732630211
02b79188f,2324138.0017835335
02b8961fc,2523263.535360169
02b96ff6c,2702083.507381218
02bad4594,1743715.964290494
02bbd7b9d,4648749.14486381
02bcf8e90,2574022.008936695
02bde66d2,3551300.4753182037
02bfe3c59,3477176.079464741
02c119238,4306218.234975321
02c16cb74,2267151.3044065754
02c475e65,1480513.2436310318
02c4d224b,1391344.074952894
02c6d9700,1923084.3625347805
02c74523d,3794317.698604603
02c7c5e05,1912702.718447051
02c8a1f80,353320.6414401386
02c8c7175,1426689.4080698676
02c91d25d,2821440.2885857266
02ce4321f,1042093.1568639325
02cfae275,4463650.27741327
02d07cb78,4318687.861940527
02d147e50,4007055.5602641557
02d173c38,2247949.093267731
02d1a1e82,2931571.0855460777
02d2dc64c,2132014.7041734997
02d3dcc5a,5669104.35617015
02d67ed4c,2729271.7666990412
02d682de1,4299947.720339897
02d72b46d,2197647.751998249
02da114c7,1692577.2166841675
02da41c7e,2497686.767680124
02dad771a,1851674.6138773072
02db2bb9a,61280.098978509195
02dc20d11,5579621.775559451
02dc3b94d,1121218.8764229263
02dd17f6f,1918784.7849082637
02deaaed6,1281128.2186257392
02dfd3b7c,1134855.3097709264
02e0b923c,2895563.7266045217
02e23559a,3221826.5792149543
02e2acbaa,1350880.8480802907
02e5349d9,1519566.4953724837
02e6bbef5,3754105.9193627336
02e7849bb,3277110.2554535624
02e80faad,2351697.9322912344
02eaec8f8,1694565.4247753103
02edb9180,10500294.80048867
02ee21874,2740533.9911453733
02ef3cdc7,2436728.2362246444
02f18ce31,3228377.8138861055
02f20fa4a,1510330.1205886356
02f492e98,2685580.0515996423
02f7d06a3,1198017.5967354104
02f8c9d39,4028213.1407675054
02f928f97,4536883.76629963
02f97eb4f,2789322.2103187474
02f9cc844,1985418.661416484
02f9f46ac,653312.5552360099
02fb07a76,774090.5143404386
02fb4683c,2147154.913807265
02fd708e8,4178373.5017866776
03026bfdd,2597443.4213177674
0304186ba,2532670.6934484118
03052941a,2569871.8710637693
030553c29,2202091.2297390318
0306f5c13,2009902.941115228
03078adf4,1632198.4113374623
030a2297c,1280828.9174851964
030b9a986,3533810.30086497
030bbd54c,4519700.408513596
030d81f86,1612238.3792710875
03101eca5,1676983.984800962
0311bb483,3970442.6203723224
03121027c,8153115.997519825
0312ea7f8,4417136.864949235
0313323d7,2411283.4441482937
03148fa17,1929411.0327531765
0314aa65d,5609703.178042803
03156f66a,1013325.1572245597
031775c5a,4138596.4172880673
0317cd26f,1778445.1833703085
0317dc1c8,1435575.8226266662
031959763,5130471.864846104
031961e5e,936617.6343302095
031a6f52d,2395477.5710964603
031af41a0,2655492.2068380937
031be3013,2873493.349652945
031c054a3,3043599.2757643415
031e02d13,3139252.3545490396
031fe6025,3048331.291448516
03226e167,9029954.23611167
032313121,1502850.1693123416
03252fdf8,3286988.550639215
0325ef5e3,2603012.9866705127
03278afaa,3158841.9454223346
0329abefe,2127207.4325734
032b82f0c,1702453.9633374643
032cb3413,1409842.062032661
032f7abe9,1613042.7191689652
032fd3cf7,3455691.430421655
033135e05,8633600.788952492
03316e7c8,3666918.3084176425
0333c53fa,1190758.4017310473
033611b09,2862839.377945915
033656403,1852160.2988181952
0337427ab,1694069.365602101
0338d1fb6,3024883.0205881856
033948435,13092702.035576046
033b70fcb,1749781.2460844098
033d3323b,3844660.6488932357
033db5f65,853367.025847249
0341af76c,1231294.8263230855
03434b4b4,2698668.6861826
0344e4977,5869854.060181757
0346fb76b,3637296.220460647
034ad33d6,6785359.726552607
034af5dae,2556217.9817075604
034b70bda,3986929.1409111414
034f2607b,338640.23875020305
034f28339,1962007.1341430924
034fb173b,2209759.336968491
03504923d,9897754.809668576
035226e6e,1328700.0539874048
035585d5c,3158793.7456718846
035643e2b,1587462.4281645115
0356dfccd,3825131.0155374506
0356fc880,1966919.3413149707
03578cd16,2433804.269718491
0358c22f6,3061126.1229719683
035a91cf2,2218465.2174010566
035b789d2,1947780.4720762942
03610ecc7,3590630.648738347
03656e62f,4367599.58025115
0365b7b3a,2304233.3682247763
0365f0a9f,3830880.822670227
0367cb231,3437458.976487507
03687090c,1553960.5893809716
036b2dd1e,3424122.8994354648
036f3dd40,1200831.49433435
03700787a,3256880.4014605423
03705c6ef,1012631.5316400675
03722e7be,1346336.9387728334
037248721,1247496.0027247733
037269293,4190636.778998803
03782136e,5975502.846294561
03796cf0e,2071525.9272038084
037dc14e7,4224100.52211858
037ec2166,2285314.171604082
037f61da3,1349270.144138658
0380c62db,6135173.177344006
03857cb43,1625711.0321651248
0387bf802,3878079.038865808
038838fee,1282207.5047604572
0388b0dc1,2991892.454891475
038ad1732,1795813.9810592586
038b7c09a,2626034.446957484
038c061e1,2631256.2606881117
038da9843,1827968.654844664
038ded2fe,1888465.7709372323
038f623c2,3999812.8668125304
039105297,2566227.634614557
0391c19bf,2116795.520762873
0393e0694,1598013.044245049
03949736d,8863629.849090552
03959e9a9,3406739.208105473
03968aeb0,1989087.7545997954
039a844b4,2388786.476141196
039e289ac,2199106.941673792
03a062fbb,1804397.542723323
03a4623d5,1512298.9399421024
03a546322,1142163.5902624647
03a5c6003,1520382.5985565954
03a5f4351,1924058.461626298
03a81c915,3623872.526367676
03aaf818c,4289585.327376455
03ab8fc70,2468430.095432537
03aea7af1,5999422.382621507
03b10328e,4377599.324012517
03b27dded,2844822.272906812
03b46ad5d,2825541.2571508163
03b4b4a3e,1140021.950666406
03b67d81b,839317.5347639803
03b6c19da,2979770.6138034537
03b835ca7,2847235.18363229
03b882553,4386801.903899652
03b99b5f9,3351444.6356583782
03b9a2af2,5475288.195574484
03baf448a,2770290.53386142
03bedbe9d,5227850.936658159
03bfd20b9,1047051.1482924592
03bfe3bc5,843031.7499437778
03c18ac69,1508861.6636446072
03c27a2bf,2258256.519825399
03c760f76,2060042.3242136952
03c8caae7,3754270.6119612604
03c9a65f8,4274948.6834042985
03cdb39c1,4313941.699913199
03d4bd5b8,3116221.923696723
03d73e9c5,3436977.112322487
03d854501,1746936.720295739
03d893c26,1773252.6632423776
03da7d69e,3499321.5424523437
03db05222,1462381.658638876
03dc6875e,900686.5167179963
03dfb0bd7,2386782.566900845
03e09458b,2227910.686191034
03e10ddf7,1937250.7276253267
03e28b99f,1519915.7860813146
03e58b888,5116146.212488894
03e592e94,3939529.3548400262
03e755a97,2769067.5783053786
03e78798a,9798016.05926105
03e823704,2101205.999156195
03e882a88,1636163.1754013759
03e897c29,3296635.6667690906
03ebad6bc,2696129.68682775
03ebf5ecf,623544.3909767147
03ec3ab4e,950253.7249782116
03ec5eed1,4865764.657638833
03ed5c911,2894299.269795386
03ed976ab,1872924.5611968876
03ef34c90,1992649.6046924782
03f203cfa,1909535.0647803638
03f3c8c46,2420947.196072427
03f492c31,1604780.1093923429
03f5b5e4a,1550075.2748504684
03f6822ee,2072490.2258441485
03f6de512,1481466.602127147
03f73ef0e,2724504.933483444
03f74f010,5701467.662713079
03f82bc6c,2776887.4139482453
03fa0306c,2883268.423703281
03fc7fa27,885568.2513056543
03fe6e716,3978451.583000744
03ffe3f49,1700591.1047349765
04023973e,2714618.228903256
04042f2d4,5378780.870631687
04045c3a4,5366744.912243326
0404fb8e2,3543904.675102752
0406e6e47,3734245.592320908
040951939,2868113.549721632
0409890f8,2415949.2011267724
040ca2949,1826457.849079324
040f6b98c,2964713.506479115
040fb51e2,3209596.4251770163
0411c1468,3591654.658390619
04127fa80,4567263.347286474
0412f421d,2710877.3135079658
041346d0f,947017.6503958675
04137899d,5139791.317741324
0419a598f,2826322.8128748937
041abacf2,1435284.2397479895
041ac253e,807517.9195686396
041ae628c,3203779.850062309
041b2eaa1,1210545.2477594414
041d211ec,908847.3338844519
041d6aa88,2522868.9211170548
041e0fa5a,3715517.7746519055
041fec996,2649504.597528978
042091615,1820552.1055889686
0423774bc,2160345.5142622613
04245c9ab,2154159.1659687343
0425713aa,541835.0450443123
042576594,4924524.785032763
04258a134,1369326.580844716
04290d6e3,2065341.7894297843
0429ef94f,4405492.011317147
042acad39,1094892.8588843714
042b75b8b,3049968.4373448696
042b8215b,10550342.813868936
04305a384,1362812.6608596414
04314d3a3,1643196.7845423543
04315db05,1971960.4413079086
04345543a,3155219.9771216735
043593500,2689696.441624098
0436f2c86,1854130.836221388
04370ab18,5994715.438839502
0437281f5,7425918.121503612
0438dc28d,963975.2585125868
043be1af1,1922774.4419975192
043c23fbe,871595.1914637145
043dce29d,1508988.2977524102
043e4b825,2431857.6812799354
043f5244b,3019876.3505420354
043fd2e42,1783569.560192559
0441a98fe,4671552.634199427
044541178,4122960.884089757
04457b1e5,1550342.8644404544
04462ec86,1858762.321538073
044683ae6,1760884.9641694208
0448aa36f,1671166.2593814777
0449d0137,1455265.462168612
044b95f86,2775253.92608377
044b97b6c,3543620.789000712
044c7fd20,5238131.508129371
044c8dfd9,2479630.242968343
044d8ee8d,3470421.1325988993
044eb2751,1616100.714447355
044efc778,2309909.8707915368
045082aa1,1628072.4540556525
04518a146,4127996.869642222
045239fe8,202535.73714564025
0453a3e09,2228798.9887344115
0454417ec,8238113.673728852
0454de019,3063734.1846242035
04562691c,3598398.487318767
0458a04a0,4155848.540861577
045901f6a,4547570.327333482
045986d3a,1003915.9541672126
045bce540,3516060.871305897
045ce5b8c,3917585.778313101
046021d41,1691212.1809751997
0462e36a5,1673502.7338993512
046526fe2,2559818.7087222124
04655596d,4568857.805408698
04658f5b6,1264168.3247081514
046692f4b,2870710.4742769497
046868511,1092325.1226779611
046892828,1131091.9706866336
046b3d7ef,3779543.0741137066
046c924e3,622810.4191508421
046e2664e,2434189.5957759176
046e3b5b4,4787090.0427308045
046f20f0d,1422142.7467784556
047157871,1839505.37682622
04722b965,1465355.254134045
0478dd0a3,3474491.0801231274
0479371c3,1973121.118495908
047ac78ea,3189832.0117484117
0481e6914,1075869.225057634
04822e352,1220648.3531596358
0483111ba,2225553.5146453823
0483794aa,2906439.263955149
048443c83,3237093.3870385387
04847c5ea,2906029.066884295
048658031,2568722.6926788846
048694692,4983234.074163959
048712c35,1594326.2122530534
048b1b81c,1682629.3903025743
048def5ee,2343248.989104478
048e4e5ce,1603227.4658716787
049036175,9992331.86915309
04905d5d0,4579868.633154916
0490bce2f,2104242.0453088745
0492364a6,3213823.262645043
0493c1057,1395676.4677269082
0494cbc16,5153888.262080846
049670925,2967796.944393565
04998f537,2576212.6039825883
04999528c,1079825.6707685792
049a35c33,3450925.978657079
049a8e3e5,3631442.1384428507
049ab0d4d,1380303.2747651888
049b66c17,3485080.6714844275
049e17289,1032877.720732547
049e7e088,3262323.558171508
04a049e48,1654272.4241935196
04a095504,3110598.297902668
04a105753,3717864.242650413
04a231167,2083002.0294725623
04a3c6d21,2343284.7445345744
04a5a539f,2587183.705859655
04a746dc8,2755532.389574598
04a992add,1166728.5290796333
04a9e4aeb,1653116.4195788028
04aa2e15a,2606346.5372242252
04aa6b5fc,2317177.6417113217
04ab00450,1293320.5891631881
04ab1de8e,6757971.536249797
04ad57b6d,4418194.331752682
04ae21348,1206794.4354556273
04af5fa34,4728724.974592936
04afeb8ac,5385355.911479922
04b0e1550,1497465.1603561945
04b1ca833,1472290.5010858169
04b2cb591,1137613.0661317315
04b2d3d86,2052915.2870378373
04b432011,1290467.1695500829
04b44859f,2353028.2620646115
04b56ec7a,4376438.882059319
